CD4_S2	CD56_S2	CD4_S3	CD56_S3	CD19_S3	CD19_S2	CD56_S1	CD14_S3	CD14_S1	CD14_S2	CD19_S1	CD14_S4	CD4_S1	CD4_S4	CD56_S4	CD19_S4
hsa-miR-6865-5p	64.7340475777422	100.283768525871	66.9175576688352	63.0103290898663	51.5321230969011	76.0653806455614	70.8106361586343	45.7450299618479	43.1276147404546	59.7499536174165	76.4778137860042	41.0036739011121	75.7591960931302	45.1895958810814	60.7100256466088	74.2087165832062
hsa-miR-891b	145.949463097057	38.4643541826891	132.041838051764	41.0396222361629	80.9480755519344	140.400018786133	47.3526632990338	9.10160181624332	5.0640702582632	10.2490796351043	41.0327458468081	23.517626731407	58.0492541492815	197.733155581179	69.5193475498755	265.849472391065
hsa-miR-4505	46.8626847495312	52.3820635028194	52.0050412912951	71.7157035035979	64.1802599018909	36.2251230814458	54.5896974791233	73.1920479389567	66.3725274013349	70.8167789680877	60.7307215009155	77.6358360097978	76.9070627006018	63.1966175900402	58.7995702940932	67.3086078482765
hsa-miR-512-3p	144.658753559464	38.0353836899453	128.172134434807	44.2730470184061	80.7312503495632	132.8746368018	47.8517691045572	13.7472110766175	8.34326329435166	11.611989161049	44.8143056428689	27.1144402315046	56.9013875418099	191.998435291701	71.5359393108642	241.633996453387
hsa-miR-6842-3p	29.4877486665482	36.891462375962	45.3982302379545	89.1264523310609	58.2537043704099	24.5681588312046	55.5255208644797	106.80160881248	67.9913695330747	73.8696963062038	41.0327458468081	108.955781256801	37.3876552147915	64.4582560537253	78.2225330446691	46.6082816434874
hsa-miR-664a-5p	72.6768755013916	71.2567651835442	54.3646166674881	93.1060520630525	104.726572745315	62.0475122433726	49.2866982954371	40.6253789402111	25.6939302447944	38.1069503454144	78.8483438074154	44.434480624282	65.6743680417719	70.6517539663608	122.799824603368	90.8731301317156
hsa-miR-6511a-5p	45.3734045138469	62.3913750001735	39.2633342598525	38.8840057146675	41.7749889901947	32.6099885987761	99.5716082019209	46.2190717231106	119.752808976142	84.936521656875	45.3222763617427	42.3317281165327	116.508460658374	37.7344595047609	36.4047881062707	33.1986363661712
hsa-miR-6506-3p	145.65160704992	40.7998601987383	139.026181165295	39.9618139754152	86.4409806786728	138.998231945914	67.6288366484225	13.5575943721124	10.2111580617438	16.1368487871855	64.1736341510603	27.8338029315241	65.8383489856964	102.307409964276	94.9920855834176	139.694654199614
hsa-miR-5787	57.5855024464578	74.0212416923372	53.3264035019632	60.0256292908727	49.0024957359032	56.219030118252	82.7891754911962	44.5599255586913	52.1350183965457	74.5784092596951	64.3993989150042	45.3198501012291	113.146851307922	49.3185944895051	49.7779755738803	68.6105151567537
hsa-let-7a-3p	43.7848389291171	82.3146712187162	60.5938956606378	70.3062619318509	67.721738207288	42.9389442635468	71.4969066412289	75.894085978154	49.0218604508921	86.0813656586685	50.7970718873828	58.2130431092711	38.2895504063764	37.2756818816027	88.8361738919783	25.9079554386983
hsa-miR-6793-3p	86.0803976225499	73.258627483015	66.4456425935966	79.5919946398312	83.0440525081899	53.0465651640724	52.4061095799584	51.8601686821364	29.3051934617526	45.8482764527804	79.5820792902331	49.4700195244186	68.6260250324134	48.1716504316096	83.3170806513775	90.7429394008679
hsa-miR-6815-5p	43.4869828819802	102.42862098959	43.3218039069046	70.3891702596007	41.7749889901947	53.8581259663044	79.0458819497706	43.8488629167973	45.2445621434991	56.8605854224137	85.5648455347471	51.1300872936944	85.5160622566393	42.7810133595009	59.0118431110393	59.6273547282604
hsa-miR-378g	30.0834607608219	48.1876853515473	40.2071644103298	58.1187377526267	50.5202721525019	32.6837668535244	35.6236768692336	107.228246397617	61.4744922335065	78.3945559323403	39.6217160721586	119.082194649383	60.5909587801117	67.4403106042535	52.5375221941807	42.3119875255123
hsa-miR-3170	82.406839707862	64.5838908519748	87.4930549492387	62.7616041066169	90.054734051527	82.0414192801787	47.2902750733434	33.514752521271	28.1844566013173	30.4746570001239	80.2593735820649	39.4542773164546	65.6743680417719	111.36826802165	77.1611689599381	99.2053369059703
hsa-miR-552-5p	200.754975770237	17.254146485915	106.369657958783	28.5204647459395	66.2762368581463	72.3026896533949	22.5845376999344	10.4289187477788	6.22631589130721	10.84875982652	23.59241783214	49.6913618936554	41.5691692848669	350.506104092855	46.3816105027414	301.261351181647
hsa-miR-6846-5p	53.117661739405	47.1390908137292	69.9378141503623	30.4273562841855	70.3959157032001	87.7223448958026	72.5575064779662	42.7585668658931	113.69252817527	73.1609833527126	55.4252495482333	37.4621959933237	62.3127586913192	32.2291280268626	42.56069979771	33.8495900204098
hsa-miR-6887-5p	72.3790194542547	56.5764416540916	73.9962837974144	60.5230792573716	76.9006717743377	59.7603863461734	49.2243100697466	61.2935997312636	41.5087726087147	41.1053513024928	82.1219328846023	61.7545210170594	39.8473693736594	102.192715558486	67.3966193804136	72.5162370821857
hsa-miR-9985	136.715925635814	124.163125955273	145.727375233683	84.8152192880701	45.0996420932206	36.9629056289295	60.7037435967851	39.6772954176857	17.4336844956602	29.2752966172926	16.4243865769205	28.387158854616	98.6345377706013	62.508451155303	111.761638122166	29.2929144407393
hsa-miR-6764-5p	61.0604896630544	56.385788101761	66.4456425935966	59.4452709966239	69.7454400960864	70.5320115394342	49.4738629725083	59.2078159817079	32.9164566787108	59.2047898070387	61.3515746017613	67.4540870249063	62.9686824670173	79.942000835314	74.720031565057	92.6958003635838
hsa-miR-30d-3p	68.1097494452932	56.3381247136784	65.1242803829285	69.8917202931017	79.7916744726211	64.5559729048169	47.7269926531764	67.1243133947945	45.4105972339339	51.4089473186349	71.6238713612098	49.6360263013462	61.000911139923	60.214563039512	77.5857145938305	59.4971639974126
hsa-miR-4715-3p	137.212352381043	36.6531454355488	125.529410013471	39.2156390256668	74.9492449529964	128.521719771647	45.2314636255593	10.6659396284101	8.96589488348238	10.6852106834066	36.4045681859577	26.0077283853207	55.0975971586401	193.489462566965	66.9720737465213	257.126693424267
hsa-miR-5688	132.843797023035	48.4260022919605	105.992125898592	65.9121205611102	79.2134739329644	116.717199011909	61.0780729509277	21.6637084897042	10.1696492891351	23.5510766083248	69.9306356316304	33.2013553855158	95.9288521958466	71.5693092126771	89.685265159763	73.9483351215107
hsa-miR-6511b-5p	42.7919854386609	60.2465225364547	37.6588230040413	36.8942058486717	38.3780608197118	30.4704192110736	96.3274204660188	44.5599255586913	119.462247567881	83.4100629878169	42.1051284755418	40.3396467934017	113.638794139695	35.3258769831804	34.7066055707012	30.7250124800643
hsa-miR-598-3p	76.2511480670338	95.7557466580202	66.6344086236921	90.9504355415571	108.990801725283	102.920665373965	79.2330466268419	21.5214959613254	18.3883862656606	18.7536350769994	89.4028465217938	25.0116877237553	41.2412073970178	32.3438224326522	87.9870826241935	56.1122049953717
hsa-miR-4793-3p	124.702398401295	49.4745968297785	65.973727518358	47.7551967838987	81.454001024134	89.1241317360215	60.5789671454043	35.9797696798369	36.6107374408864	32.3827303364466	73.3171070907892	46.5372331320314	95.6828807799598	66.9815329810953	49.8841119823534	76.8125312001607
hsa-miR-10226	55.7983661636367	52.5250536670673	52.5713393815814	66.9070204941081	74.4433194807968	39.102475016632	46.354451687987	66.4132507529005	63.9650185900294	57.6783311379806	66.8263701274014	66.7347243248868	62.1487777473946	56.429647648457	57.7382062093622	65.4859376164082
hsa-miR-10396a-5p	46.2669726552575	61.6287607908512	57.5736391791107	71.7986118313477	52.9776244460428	43.1602790277919	66.4434603603044	60.7247496177484	55.8292991587213	73.9787290682794	57.5700148057006	59.8731108785469	60.9189206679607	51.8418714168751	62.3020717737052	65.4859376164082
hsa-miR-450b-5p	4.96426745228085	15.4906011268574	9.91021658001086	7.62756615298382	8.60073302739303	5.38581259663044	13.3510802977513	212.986963335319	156.239020099202	148.66617109005	3.61223622310278	73.4303309942992	19.7597037429052	22.1360203173825	15.3897792285984	5.33781996475693
hsa-miR-6836-5p	41.1041345048854	65.870802330206	63.4253861120695	60.6888959128713	59.7714807870087	47.2180830389518	69.1261540649927	69.162692968224	57.9462465617658	64.8744934349687	41.9922460935698	59.9837820631653	65.5923775698097	57.5765917063524	68.6702562820907	47.3894260285738
hsa-miR-625-5p	108.419601157814	77.6913225747003	74.9401139478916	48.6671883891468	65.6980363184896	98.1250788153217	55.4007444130989	16.4018449396885	14.112982686963	36.4169425332429	78.9047849984013	28.7745080007804	137.088069120902	58.3794525468793	62.3020717737052	89.5712228232383
hsa-miR-654-3p	182.685042243935	18.5410579641463	100.801060070968	30.3444479564356	61.8674577432642	68.244885642235	25.7663372101462	13.5575943721124	12.9922458265277	13.6290952594472	24.8905652248176	52.2921347321874	40.4213026773952	322.750057891784	44.4711551502257	273.270344049385
hsa-miR-601	36.9341498449695	39.8465924370856	43.6049529520478	58.5332793913758	61.5060824059787	28.4784063328678	34.0015830012825	101.776766143096	61.7235448691588	73.9787290682794	34.5420088834203	139.501028211476	29.4345794344521	50.1214553300319	42.56069979771	55.0706791485898
hsa-miR-3180-5p	36.7355791468783	57.5297094157443	36.1486947632777	45.9312135734026	36.3543589309134	36.8891273741811	107.245359961843	35.9797696798369	117.096247529184	73.051950590637	44.7578644518829	33.533368939371	104.127899392073	33.146683273179	38.1029706418402	41.5308431404259
hsa-miR-6771-5p	45.9691166081206	46.1858230520765	33.8835024021324	58.0358294248769	37.0771096054842	26.7815064736555	58.2706027948585	70.4426057236332	123.156528330057	84.2823250844215	30.5346843234157	70.2762022326752	41.6511597568291	45.8777623158187	52.7497950111269	33.4590178278666
hsa-miR-1180-5p	64.4361915306054	86.0800788772447	33.1284382817506	63.4248707286155	40.4740377759672	55.6288040802651	95.3292088549719	36.5012156172258	45.8671937326298	63.0209364796839	60.1663095910557	47.0352534628141	98.1425949388277	41.8634581131845	39.5888803604634	58.7160196123263
hsa-miR-652-3p	48.8483917304435	53.097014324059	37.4700569739458	63.8394123673646	35.5593331888855	51.4234435596084	59.9550848885	72.1491560641788	53.9198956187204	89.7884795692382	43.4032758682193	87.430235848525	37.3056647428292	89.4616365158464	53.7050226873847	32.808064173628
hsa-miR-4741	29.3884633175026	56.1474711613478	29.1643516497462	44.1901386906563	31.5842044787458	32.0197625607892	93.6447267613304	43.9436712690498	104.934177154831	89.2433157588603	40.6940987008923	43.3277687780982	111.589032340639	38.1932371279191	41.2870628960329	42.5723689872077
hsa-miR-4739	41.203419853931	56.3381247136784	40.3959304404252	56.3776628698804	43.0759402044222	41.2420444043345	89.5271038657622	41.3838457582314	76.54217669047	73.9242126872416	61.0693686468314	40.5056535703293	97.8966235229409	44.5014294463441	46.9122925451068	59.1065918048695
hsa-miR-6786-5p	29.5870340155938	59.9128788198763	40.112781395282	56.2118462143808	39.5344618990251	44.7834006322558	83.6626106508621	42.8059710420194	66.1234747656826	80.3026292686629	51.7565721341445	43.9917958858085	133.316507410638	40.48712524371	43.728200290914	54.6801069560466
hsa-miR-1207-5p	67.116895954837	57.1007389230006	59.9332145553038	68.4822787213547	62.8070336202063	50.9069957763699	58.5825439233106	50.4854475744747	52.2180359417631	54.1892827515621	72.9220187538874	46.4818975397222	63.6246062427154	60.3292574453016	58.2688882517277	66.2670820014946
hsa-miR-208a-5p	68.4076054924301	83.0772854280385	51.7218922461519	56.2947545421306	39.7512871013964	70.4582332846859	88.903221608858	40.3409538834535	35.2824567174075	59.0412406639253	57.9651031426024	42.2210569319143	104.127899392073	44.5014294463441	44.4711551502257	51.5555294157011
hsa-miR-874-3p	60.0676361725982	69.2072394959907	58.2343202844448	59.7769043076232	50.592547219959	44.1931745942689	71.1849655127768	46.2664758992369	48.9388429056747	58.2780113293962	55.8203378851351	51.6834432167863	84.2042147052431	60.6733406626702	66.7598009295751	57.2839215730012
hsa-miR-449b-3p	47.5576821928505	88.3202581171287	48.7960187796725	83.4886860440729	61.1447070686933	41.9060486970697	65.070919395115	59.0656034533291	38.4371234356698	52.9354059876929	52.0387780890744	53.0114974322069	71.7416629669793	42.0928469247636	71.8543485362835	40.7496987553395
hsa-miR-1343-5p	31.9698823926886	66.538089763363	27.9373724541258	49.1646383556457	30.2109781970612	39.8402575641156	127.708697988303	35.1264945095641	89.6589488348238	84.5003906085727	40.7505398918782	36.8535044779226	93.1411761491297	33.8348497079163	38.4213798672594	40.4893172936441
hsa-miR-5684	86.6761097168236	38.6550077350196	63.236620081974	53.5587797263864	60.9278818663221	83.0743148466558	54.0905916735999	53.0452730852931	29.678772415231	36.2533933901296	56.0461026490791	75.4224123174301	72.3155962707151	80.1713896468931	63.3634358584361	72.9068092747288
hsa-miR-4687-3p	56.1955075598192	54.6222427427034	73.4299857071281	30.8418979229346	76.5392964370523	100.633539476766	58.2082145691681	39.8195079460645	48.5652639521962	67.2186978195936	62.9883691403547	29.6045418854183	103.062023256563	30.9674895631776	49.7779755738803	39.8383636394054
hsa-miR-5704	74.4640117842127	69.826863541065	86.0773097235229	70.4720785873505	88.320132432557	101.518878533746	49.5986394238892	37.2122782591198	27.2712636039256	25.4046335636096	87.9918167471443	28.663836816162	41.4051883409423	44.5014294463441	65.486164027898	60.5386898441945
hsa-miR-4665-3p	42.8912707877065	61.5810974027686	41.4341436059502	56.3776628698804	38.7394361569972	53.3416781830659	79.6697642066748	47.2619635978885	63.6329484091597	71.1983936353522	53.7320138186538	55.9442838245942	74.775310429583	44.7308182579232	50.0963847992996	47.7799982211169
hsa-miR-149-3p	39.6148542692011	60.0082055960415	49.645465915102	59.6939959798734	51.0984726921586	46.1851874724747	58.1458263434776	50.5328517506009	65.2517905408996	64.9290098160065	61.6902217476772	47.865287347452	65.9203394576587	52.7594266631915	61.5591169143936	65.4859376164082
hsa-miR-4763-5p	51.7276668527664	49.808240546357	56.2522769684426	55.5485795923822	59.9160309219229	47.9558655864354	58.2082145691681	52.0497853866415	55.8292991587213	55.2250939912801	63.1012515223267	56.4976397476861	84.9421289529035	52.6447322574019	52.5375221941807	57.2839215730012
hsa-miR-5196-3p	55.5997954655455	78.7399171125184	64.8411313377853	45.8483052456527	48.2074699938752	71.6386853606597	52.4684978056488	45.934646666353	35.5315093530598	41.2143840645683	56.6105145589389	65.5173412940846	108.555384878035	41.5193748958159	42.8791090231293	61.7104064218241
hsa-miR-2277-5p	34.2534454207378	54.4315891903729	36.9981418987072	57.1238378196288	49.0747708033602	41.6109356780763	73.8052709917747	50.5802559267272	71.4365976595981	65.5832063884599	54.1835433465417	65.9600260325581	69.445929752036	48.1716504316096	49.6718391654072	49.3422869912897
hsa-miR-371a-3p	64.535476879651	68.8735957794123	68.9939839998851	71.3011618648488	74.9492449529964	79.1640673449926	50.0977452294126	51.7179561537576	35.4484918078424	47.9744153132542	77.2679904598079	40.6163247549477	39.4374170138481	41.748763707395	62.8327538160707	35.1514973288871
hsa-miR-4686	112.58958581773	44.0409705883577	93.1560358521021	62.4299707956176	68.1553886120305	95.2477268801356	54.9640268332659	23.6546838870074	20.9204213947922	28.8391655689903	62.8190455673968	35.1934367086468	85.5980527286016	75.6983078211008	81.3004888903887	73.5577629289675
hsa-miR-4750-3p	57.6847877955034	59.7222252675457	82.4907551517094	29.9299063176865	76.2501961672239	114.8727426432	52.1565566771967	32.1400314136092	46.4898253217605	64.0567477194019	64.2300753420463	23.9049758775714	95.6008903079976	25.1180748679107	49.8841119823534	38.2760748692326
hsa-miR-668-3p	40.2105663634748	60.1988591483721	44.3600170724295	88.3802773813125	47.2678941169331	41.6109356780763	55.9622384443127	60.819557970001	55.7047728408952	70.3806479197854	45.8302470806165	66.790059917196	40.4213026773952	56.2002588368779	60.2854800127165	45.5667557967055
